,vacancies,post_time,p_year_month,interview_time,content,word,成就感,學習成長,創新,薪資,福利,管理制度,工作氛圍,同事互動,主管風格,工作地點,公司規模,工作環境,產業前景,輪調,外派,出差,引擎,馬力,避震,外觀,操控,安全,堅固,配備,價錢,科技,品質,折舊,品牌,空間,保養,續航,尺寸,車種,驅動,變速箱,電資,機械,製造,車輛工程,品管,多元性,企業社會責任,企業永續目標,面試,徵才,實習,工作,離職,轉職,新鮮人,畢業,出路,能力,招募人員,正向,負向
502,RDPC製程,2022.10.14,2022-10,2021.12,首先，面試一開始先自己自我介紹PPT(包含碩論、國際研討會、參賽經驗)，主管針對PPT內容發問，並針對碩論細節提問(碩論是自己的東西，基本上輕鬆回答)，聊了一下出國研討會的經驗以及參賽經驗。之後主管會針對部門所負責的工作做分享，並講解公司的福利以及工時狀態。面試的最後主管請我demo曾經做過的project(程式相關)，希望能借助我在這方面的能力幫助到部門的運作。曾經做過甚麼程式方面的project?請demo？Demo python相關訊號處理及影像處裡的project。為什麼會想來台積電?？就自行發揮。測試邏輯 有九顆看起來一模一樣的球 但是有一顆不一樣重，不知道它是比較輕還比較重 如何使用天坪秤量三次內，找出這顆球?？google有答案。建議回答自身的經驗，不要過於膨脹式的回答，基本上整體面是毫無壓力，可以在面試當下詢問主管一些有關部門的福利，基本上主管都會很認真的回答。,"['面試', '自我介紹', 'PPT', '包含', '碩論', '國際', '研討會', '參賽', '經驗', '主管', 'PPT', '內容', '發問', '碩論', '細節', '提問', '碩論', '東西', '輕鬆', '回答', '聊', '出國', '研討會', '經驗', '參賽', '經驗', '主管', '部門', '負責', '工作', '分享', '講解', '公司', '福利', '工時', '狀態', '面試', '最後', '主管', 'demo', '曾經', 'project', '程式', '相關', '希望', '借助', '方面', '能力', '幫助', '部門', '運作', '曾經', '程式', '方面', 'project', 'demo', 'Demopython', '相關', '訊號', '處理', '影像處', 'project', '台積電', '自行', '發揮', '測試', '邏輯', '顆', '一模一樣', '球', '顆', '重', '輕', '重', '使用', '天坪', '秤量', '找出', '顆', '球', 'google', '答案', '建議', '回答', '經驗', '膨脹式', '回答', '體面', '壓力', '面試', '詢問', '主管', '部門', '福利', '主管', '認真', '回答']",0,1,0,0,2,0,1,0,5,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,1,0,0,0,0,0,2,5,5,393
503,設備,2022.10.13,2022-10,2022.02,輕鬆愉快，面試採視訊面試，聊學校生活課業，自我介紹，主管介紹工作內容、環境，是否可以加班，錄取總共有3關，面完三三關後需要去竹科廠區考英文筆試、做色盲測驗，結果等待1個月，最終結果錄取，面試建議英文建議多準備，英文考試頗有難度。是否可以加班？是。平常心看待，英文頗有難度，需多準備，面試關卡有3關，會有HR面試和主管面試，問的問題大同小異，面試結果需等ㄧ個月，,"['輕鬆', '愉快', '面試', '視訊', '面試', '聊', '學校', '生活', '課業', '自我介紹', '主管', '介紹', '工作', '內容', '環境', '加班', '錄取', '面完', '三三', '需要', '竹科', '廠區', '英文', '筆試', '色盲', '測驗', '等待', '最終', '錄取', '面試', '建議', '英文', '建議', '準備', '英文', '考試', '難度', '加班', '平常心', '看待', '英文', '難度', '需', '準備', '面試', '關卡', 'HR', '面試', '主管', '試問', '問題', '大同小異', '面試', '需']",0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,3,2,180
504,CIM工程師,2022.10.12,2022-10,2022.1,收到面試。收到測驗(因為有面兩個職位 不確定是哪個的測驗)。主管(副理)線上(一面)。部經理線上(二面)。收到安排到場英文和適應性測試。收到安排人資電話面試。一面與二面都是針對過去學經歷去做問答，。接著主管會介紹職務的內容及範圍。再來會問你有沒有想了解的問題。過去的學習經驗？如實回答，點出跟職務相關的內容。詳細的準備自我介紹，google基本的面試考古題，基本都會問到，也可以多準備幾個問題提問主管，。這個職缺是寫產線的程式。需要On call,"['收到', '面試', '收到', '測驗', '職位', '確定', '測驗', '主管', '副理', '線上', '一面', '經理', '線上', '二面', '收到', '安排', '到場', '英文', '適應性', '測試', '收到', '安排', '人資', '電話', '面試', '一面', '二面', '過去', '學經歷', '問答', '主管', '介紹', '職務', '內容', '範圍', '問題', '過去', '學習', '經驗', '如實', '回答', '點出', '職務', '相關', '內容', '詳細', '準備', '自我介紹', 'google', '面試', '考古題', '問到', '準備', '問題', '提問', '主管', '職缺', '寫產線', '程式', '需要', 'Oncall']",0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,0,0,0,0,0,0,0,5,1,222
505,數據分析師,2023.04.17,2023-04,2023.03,"有兩階段面試。1. 第一階段：筆試（40分鐘）＋主管和HR面試（一小時）。筆試內容包括數學題（條件機率）、SQL、dashboard設計、情境題（業務單位丟一個問題，要怎麼解）。面試會先針對筆試一題一題討論，再介紹部門和職務內容、針對履歷提問。2. 第二階段：主管面試（30分鐘）。問一些behavior question回答。情境題（業務單位丟一個問題，要怎麼解）？針對題目回答。遇到溝通問題時會怎麼處理？針對題目回答。應徵動機、選擇工作上的條件順序？針對題目回答。這個單位是去年新成立的部門，雖然是傳產，但主管待過新創，所以部門團隊是以scrum在運作。職缺沒限制 junior, senior，所以有興趣的都可以投投看，如果是 junior 感覺也蠻願意帶人的。","['階段', '面試', '階段', '筆試', '分鐘', '主管', 'HR', '面試', '小時', '筆試', '內容', '數學', '條件', '機率', 'SQ', 'Ldashboard', '設計', '情境題', '業務', '單位', '丟', '問題', '面試', '筆試', '介紹', '部門', '職務', '內容', '履歷', '提問', '階段', '主管', '面試', '分鐘', 'behaviorquestion', '回答', '情境題', '業務', '單位', '丟', '問題', '題目', '回答', '遇到', '溝通', '問題', '時', '處理', '題目', '回答', '應徵', '動機', '選擇', '工作', '條件', '順序', '題目', '回答', '單位', '去年', '成立', '部門', '傳產', '主管', '新創', '部門', '團隊', 'scrum', '運作', '職缺', '限制', 'juniorsenior', '有興趣', '投投', 'junior', '感覺', '願意']",0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,1,0,0,0,0,0,2,4,2,332
506,數位行銷,2023.02.28,2023-02,2022.1,第一輪是兩位人資面試，第二輪是部門主管。公司位於新店家樂福對面的裕隆集團，因為疫情的關係在一樓大廳面試。首先是自我介紹。：據實回答。對於這份工作可以有什麼貢獻。：我有經營過許多社群網站及官網後台等等。（要說出自己的經歷與工作匹配度，要攜帶作品集）。第二輪部門主管面試就很像聊天，甚至還幫我上課，告訴我格上租車的結構。共花費約兩個小時。自我介紹？據實回答。相關工作經歷？準備作品集。要展現熱情與自我能力！活潑開朗有那種帶來一線生機的感覺，因為當時其實我只有工讀經驗，不符合他們要求的一年工作經驗，但後來主管說我感覺很有想法所以錄取我,"['人資', '面試', '部門', '主管', '公司', '位於', '新店', '樂', '對面', '裕隆', '集團', '疫情', '關係', '一樓', '大廳', '面試', '自我介紹', '回答', '工作', '貢獻', '經營', '社群', '網站', '官網', '後台', '說出', '經歷', '工作', '匹配度', '攜帶', '作品集', '部門', '主管', '面試', '聊天', '上課', '告訴', '格', '租', '車', '結構', '花費', '小時', '自我介紹', '回答', '相關', '工作', '經歷', '準備', '作品集', '展現', '熱情', '自我', '能力', '活潑', '開朗', '帶來', '生機', '感覺', '工讀', '經驗', '不符', '要求', '工作經驗', '主管', '感覺', '想法', '錄取']",0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,4,0,0,0,0,0,1,4,4,265
507,數位營運企劃專員,2023.02.14,2023-02,2023.02,面試大概花費時間一小半。總公司在新店，有自己的廣宣組，廣宣組是這個職位的上位者，所以企劃還是要經過他們同意。這個職位，就是幫中古車部門在數位上做網路推廣，如何讓網路上的客人導流至門市。主管獎金部分沒有說得很明確，只有一直提到ＫＰＩ。您對於格上的看法？看你要從哪個角度切，看個人。可以多多去看看競品，這題就會很簡單。您對於賣中古車有甚麼想法？據實回答。您要如何導流客人到實體門市看車？您的作法？主管有把我的作法寫下來。那裡有點偏僻大直橋下濱江段，如要面試，建議開車，車子停河堤，不要找路邊停車。可能需要扛賣車業績，主管說得有點模糊。可能無法專心做數位化這塊。都要在數位化賣車的話，我覺得直接當賣車業務，可能會賺得比較多，以上。,"['面試', '花費', '時間', '總公司', '新店', '廣宣組', '廣宣組', '職位', '上位者', '企劃', '同意', '職位', '中古車', '部門', '數位', '網路', '推廣', '網路', '客人', '導流', '門市', '主管', '獎金', '明確', '一直', '提到', 'ＫＰＩ', '格', '看法', '角度', '切看', '競品', '簡單', '中古車', '想法', '回答', '導流', '客人', '實體', '門市', '車', '作法', '主管', '作法', '寫下來', '偏僻', '大直橋', '下濱江段', '面試', '建議', '開車', '車子', '停', '河堤', '路', '停車', '需要', '扛賣', '車', '業績', '主管', '模糊', '無法', '專心', '數位化', '塊', '數位化', '車', '直接', '車', '業務', '賺']",0,0,0,0,1,0,2,0,3,2,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,2,312
508,業務行政,2023.02.01,2023-02,2023.01,一開始經由104投出履歷很快人資就有回覆要來約面試時間，由於疫情的關係都是採線上面試，除了04履歷之外還需要回傳一份公司內部的履歷表。面試是使用teams來進行，一開始人資會進入會議室，接著把我交給單位主管來進行面談就離開會議室。首先就是自我介紹，接著副理先說明這份工作的內容還有公司目前所提供的相關產品服務，接著問說為什麼會想要來做這份工作，還有未來的職涯規劃是如何，最後問說有什麼問題想要發問這樣。為什麼想要來應徵這份工作？想要找一份離家近的行工作來準備考試。未來職涯規劃？想要準備考試所以工作算是暫時性的。沒上的原因其實在面試過程副理就有跟我說明，他們想要找可以長期配合的人，加上我是碩士學歷她覺得我可以有其他的工作發展會所以當下就知道沒上，之後過幾天會收到感謝信函。,"['經由', '104', '投出', '履歷', '人資', '回覆', '面試', '時間', '疫情', '關係', '線上', '試除', '04', '履歷', '之外', '需要', '回傳', '公司', '內部', '履歷表', '面試', '使用', 'teams', '人資', '進入', '會議室', '交給', '單位', '主管', '面談', '離開', '會議室', '自我介紹', '副理', '說明', '工作', '內容', '公司', '提供', '相關', '產品', '服務', '工作', '未來', '職涯', '規劃', '最後', '問題', '發問', '應徵', '工作', '離家', '工作', '準備', '考試', '未來', '職涯', '規劃', '準備', '考試', '工作', '暫時性', '原因', '面試', '過程', '副理', '說明', '長期', '配合', '碩士', '學歷', '工作', '發展', '收到', '感謝', '信函']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,6,0,0,0,0,1,0,5,1,337
509,徵信人員,2023.03.01,2023-03,2022.06,採視訊面試，面試時間其實蠻長的，大約有一個多小時，當初後面還有排其他的面試，很害怕會卡到。面試過程很輕鬆，前三大融資公司福利其實不差，不過案件量相對也很多。印象中友公司分紅獎金，還有免費電影票，跟銀行一樣有股票之類的福利。前一份工作為什麼要離職、家庭背景、工作內容是否知悉？照實回答即可，面試官會依照你的回答繼續追問下去。當初因為後續面試上了銀行，後續就沒有再跟人資談薪水的部分，不過因為是視訊面試的關係，所以沒有參觀到公司內部實際的環境，網路上的圖片也找不太到相關的。,"['公司', '位於', '台北', '濱江街', '自我介紹', '分鐘', '學經歷', '闡述', '視訊', '面試', '面試', '時間', '小時', '當初', '後面', '排', '面試', '害怕', '卡到', '面試', '過程', '輕鬆', '融資', '公司', '福利', '差不過', '案件量', '相對', '印象', '中友', '公司', '分紅', '獎金', '免費', '電影票', '銀行', '股票', '福利', '工作', '離職', '家庭', '背景', '工作', '內容', '知悉', '照實', '回答', '面試官', '回答', '繼續', '追問', '下去', '當初', '後續', '面試', '銀行', '後續', '人資', '薪水', '視訊', '面試', '關係', '參觀到', '公司', '內部', '實際', '環境', '網路', '圖片', '相關']",0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,1,0,0,0,0,0,2,4,237
510,電銷人員,2023.02.21,2023-02,2022.06,工作主要內人就是打電話開發有車貸需求的客戶，有基本的通數及通時限制，面試時會將薪資結構及獎金制度說明的很清楚，有想進一步了解的地方可以儘量問，面試官會逐一回答，屬於抗壓性要高的工作，要不排斥打電話，最好先了解一下車貸內容。過往經歷？照實回覆。如果沒辦法久坐打電話不建議，對於車貸最好有一定的認識，也可上公司網站稍做瀏覽，面試時才能夠快速進入狀況。,"['填', '簡單', '環繞', '履歷', '內容', '如實', '回答', '工作', '內人', '打電話', '開發', '車貸', '需求', '客戶', '通數', '通時', '限制', '面試', '時', '薪資', '結構', '獎金', '制度', '說明', '清楚', '進一步', '地方', '面試官', '逐一', '回答', '屬於', '抗壓', '高', '工作', '排斥', '打電話', '車貸', '內容', '過往', '經歷', '照實', '回覆', '沒辦法', '坐', '打電話', '建議', '車貸', '認識', '公司', '網站', '稍', '瀏覽', '面試', '時', '夠', '快速', '進入', '狀況']",0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,1,1,5,177
511,軟體工程師,2023.02.01,2023-02,2022.11,因為本身無程式相關背景，主要的面試內容會分為兩個部分，第一部分會是用人主管跟你聊，但因為他知道我沒有什麼技術背景，所以主要都會是針對我的履歷以及個人特質去做詢問，再來就是hr會詢問一些問題，一樣沒有問技術相關的，最後會分享公司福利、上下班時間等等。你為什麼想轉職？我回答說因為學了之後有興趣，面試官強調這不是一條簡單的路，感覺是希望可以找到決心足夠的人。無社會經驗的人可以試試看，但最後有發訊息詢問人資卻始終沒有收到回覆，這點讓人感受不是非常好，希望不管是否錄取都應該通知一下。,"['面試', '以下', '關卡', '單位', '會談', '學經歷', '介紹', '提供', '履歷', '依序', '程式', '相關', '背景', '面試', '內容', '用人', '主管', '聊', '技術', '背景', '履歷', '特質', '詢問', 'hr', '詢問', '問題', '技術', '相關', '最後', '分享', '公司', '福利', '上下班', '時間', '轉職', '回答', '有興趣', '面試官', '強調', '條', '簡單', '路感', '覺', '希望', '決心', '足夠', '社會', '經驗', '最後', '發訊息', '詢問', '人資', '始終', '收到', '回覆', '感受', '希望', '錄取', '通知']",0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,3,4,239
