,Unnamed: 0,company_name,vacancies,post_time,interview_time,rank,status,difficult,process,question,suggestion
1023,1023,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,黃光製程工程師,2020.11.11,2020.1,5,無聲卡,高,一開始人資會打電話給...,"[{'Q': '了解公司嗎?', 'A': '貴公司在某方面很優秀...'}]",
1024,1024,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,設備輪班工程師,2020.11.07,2019.05,4,錄取,高,團體面試，面試官為 ...,"[{'Q': '你覺得在場其他面試者中，除了你自己，你會錄取誰呢？', 'A': '同為同大學的學長'}]",
1025,1025,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,製程工程師,2020.11.06,2020.1,3,無聲卡,普通,首先是透過校園徵才 ...,"[{'Q': '為什麼公司要來找你應徵這個職缺', 'A': '來幫公司解決問題'}]",
1026,1026,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,Sales Operation Customer Specialist,2020.11.03,2020.09,4,未錄取,普通,1.  自我介紹及為...,"[{'Q': '自我介紹及為什麼想要加入美光', 'A': '準備1分鐘的英文自我...'}]",
1027,1027,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,Programmer,2020.11.03,2020.06,5,未錄取,高,首先由人資打電話過來...,"[{'Q': '基本DRAM知識、邏輯閘、基本程式', 'A': '有準備就會比較好應對...'}]",
1028,1028,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,工程師,2020.11.03,2020.1,5,錄取,普通,主管人很好 總共有三...,"[{'Q': '自我介紹', 'A': '如實回答即可'}]",
1029,1029,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,製程工程師,2020.11.02,2020.1,4,等待中,高,提到新人會有訓練課程...,"[{'Q': '優缺點', 'A': '按照真實狀況回答即可'}]",
1030,1030,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,SW,2020.11.01,2020.09,3,未錄取,普通,英文對話 公司福利不...,"[{'Q': '紅黑樹白板題', 'A': '照紅黑樹基本概念跑一...'}]",
1031,1031,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,設備工程師,2020.10.23,2020.1,5,等待中,普通,面試過程 先自我介紹...,"[{'Q': '你能為美光帶來什麼?', 'A': '你能為美光帶來什麼?'}]",
1032,1032,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,黃光設備工程師,2020.10.20,2020.1,2,未錄取,普通,當時應徵tool o...,"[{'Q': '台積電跟美光有甚麼不一樣?', 'A': '這邊回答的沒有很好，...'}]",
1033,1033,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,廠務,2020.10.18,2020.1,4,等待中,低,有很多主管一起面試，...,"[{'Q': '有沒有犯錯的經驗', 'A': '有，就如實回答犯甚麼...'}]",
1034,1034,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,化學分析工程師,2020.10.14,2020.07,3,未錄取,普通,"採線上面試的形式
...","[{'Q': '說說你的優點跟缺點', 'A': '優點盡量能跟工作相關...'}]",
1035,1035,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,黃光製程工程師,2020.10.14,2019.06,4,錄取,普通,一個會議室有兩名主管...,"[{'Q': '在求學過程中遇到的挫折', 'A': '在碩士生涯時所用跑模...'}]",
1036,1036,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,廠務工程師,2020.10.13,2020.1,4,等待中,普通,人資首先打電話確認意...,"[{'Q': '有無面試中科其他廠商？', 'A': '要老實說，會接著繼續...'}]",
1037,1037,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,薄膜製程工程師,2020.10.13,2020.09,3,未錄取,普通,主管主要問題多在抗不...,"[{'Q': '工作壓力大時如何調適?', 'A': '依照自己得方法回答'}]",
1038,1038,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,製造課長,2020.10.07,2020.08,3,無聲卡,高,視訊面試，面試主管共...,"[{'Q': '有沒有社團經驗?', 'A': '照實回答，有領導經驗...'}]",
1039,1039,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,Software Engineer,2020.10.06,2020.1,5,未錄取,普通,現在因為政策為Zoo...,"[{'Q': '在團隊瓶頸時會如何應對', 'A': '針對Team中每個人...'}]",
1040,1040,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,產能分析工程師,2020.10.05,2020.09,4,等待中,高,由於疫情關係，面試皆...,"[{'Q': '對公司的了解、為何想要申請本職位', 'A': '面試官當時其實質疑我...'}]",
1041,1041,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,IT,2020.09.25,2020.09,3,未錄取,普通,要面這間請務必準備好...,"[{'Q': '個人背景 對公司職位的想法', 'A': '英文部分回答太爛，感...'}]",
1042,1042,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,Senior QA Backend Engineer,2020.09.23,2020.09,3,未錄取,普通,一開始就用英王文自我...,"[{'Q': '請問你覺得8D那個部分最重要', 'A': '我認為是4D部分，找...'}]",
1043,1043,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,助理工程師,2020.09.23,2019.12,5,錄取,普通,對於文科的我來說就是...,"[{'Q': '自我介紹', 'A': '自我介紹，並詢問對於...'}]",
1044,1044,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,設備工程師,2020.09.22,2020.08,4,等待中,普通,是線上視訊的方式進行...,"[{'Q': '問了生活興趣等等', 'A': '如實回答'}]",
1045,1045,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,設備工程師,2020.09.18,2020.08,4,等待中,普通,我是在徵才博覽會面試...,"[{'Q': '前份工作我貢獻了什麼', 'A': '由於我是實習轉正職因...'}]",
1046,1046,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,設備工程師,2020.09.15,2019.05,4,錄取,高,團體面試，舉手回答問...,"[{'Q': '個人工作經驗', 'A': '在新創公司擔任產品客...'}]",
1047,1047,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,技術員,2020.09.15,2018.11,3,錄取,普通,以科技業來說，美光福...,"[{'Q': '個人優缺點，及相關經驗', 'A': '主管面試，會很直接問...'}]",
1048,1048,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,Probe 設備,2020.09.14,2020.08,4,未錄取,簡單,使用Skype線上面...,"[{'Q': '無問題喔', 'A': '無'}]",
1049,1049,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,製程整合工程師,2020.09.14,2018.03,4,錄取,普通,就博的面試，主要是在...,"[{'Q': '為什麼要選美光而不是去台積電', 'A': '沒有被問到特別印象深...'}]",
1050,1050,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,設備工程師,2020.09.12,2020.08,3,無聲卡,普通,地點在中科后里，外商...,"[{'Q': '大學成績較差?', 'A': '如實回答自己大學因為...'}]",
1051,1051,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,Test Engineer,2020.09.11,2018.09,4,錄取,普通,寫完筆試，和HR面談...,"[{'Q': '遇到壓力如何解決', 'A': '多運動'}]",
1052,1052,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,測試軟體工程師,2020.09.11,2020.08,4,未錄取,普通,三人團面對四個主管，...,"[{'Q': '為什麼對這職位有興趣', 'A': '想從機械轉軟體'}]",
1053,1053,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,工程師,2020.09.11,2013.04,4,錄取,高,主管問了對於現在所要...,"[{'Q': '未來的願景', 'A': '好好努力學習，對於機...'}]",
1054,1054,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,實習生,2020.09.11,2019.04,3,錄取,普通,六人團體面試，有四個...,"[{'Q': '人生中最挫折的事', 'A': '就照實回答的，需回答...'}]",
1055,1055,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,F11 TF ME production engineer,2020.09.07,2020.08,4,未錄取,普通,因為新冠肺炎都採取線...,"[{'Q': '個人特質能夠勝任這份工作', 'A': '不外乎就是危機處理能...'}]",
1056,1056,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,工程師,2020.09.04,2017.08,5,錄取,普通,總共花費約2小時包含...,"[{'Q': '可以接受輪班嗎', 'A': '可以'}]",
1057,1057,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,技術員,2020.09.02,2020.05,4,錄取,普通,公司門面很大，面試流...,"[{'Q': '是否你配合加班', 'A': '能'}]",
1058,1058,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,設備工程師,2020.08.31,2020.08,5,未錄取,高,因為疫情關係改為視訊...,"[{'Q': '知道職務內容嗎？', 'A': '盡可能了解半導體產業...'}]",
1059,1059,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,軟體工程師,2020.08.28,2019.05,4,錄取,低,先做一份考券，簡單的...,"[{'Q': 'Class和Object差在哪裡', 'A': 'Class像藍圖\n...'}]",
1060,1060,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,Data scientist,2020.08.25,2020.08,3,未錄取,高,和主管線上面試會問及...,"[{'Q': '如果遇到overfit狀況會如何處理', 'A': '按照邏輯和基本處理方...'}]",
1061,1061,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,黃光製程,2020.08.22,2018.12,4,錄取,普通,會面人資/主管1/主...,"[{'Q': '人生中有遇到什麼挫折嗎', 'A': '當然有，我就講做實驗...'}]",
1062,1062,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,設備工程師,2020.08.22,2020.01,5,錄取,普通,團體面試，舉手搶答，...,"[{'Q': '你為什麼想當設備?', 'A': '喜歡動手修理東西。'}]",
1063,1063,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,晶圓測試軟體,2020.08.20,2020.07,4,未錄取,普通,要先考仿多益，基本上...,"[{'Q': '你為什麼想來應徵此職位', 'A': '本身喜歡程式並對半導...'}]",
1064,1064,台灣美光_台灣美光晶圓科技股份有限公司／台灣美光記憶體股份有限公司／美商美光亞太科技股份有限公司台灣分公司,工程師,2020.08.20,2019.05,4,未錄取,高,需要詳細了解各項製程...,"[{'Q': '人格特質', 'A': '認真負責'}]",
